Explainer,prediction_split,decision_boundary,precision,recall,f1,auprc,no_predictions,average_number_of_predicted_tokens,evidence_span_token_recall,evidence_span_recall,precision@1,recall@1,precision@5,recall@5,precision@10,recall@10,precision@50,recall@50,precision@100,recall@100,entropy,kl_divergence,iou,attributions_sum_zero,run_id,comprehensiveness,sufficiency,Model,special_token_rate,decision_boundary_no_special,precision_no_special,recall_no_special,f1_no_special,auprc_no_special,average_number_of_predicted_tokens_no_special,evidence_span_token_recall_no_special,evidence_span_recall_no_special,precision@1_no_special,recall@1_no_special,precision@5_no_special,recall@5_no_special,precision@10_no_special,recall@10_no_special,precision@50_no_special,recall@50_no_special,precision@100_no_special,recall@100_no_special,iou_no_special,kl_divergence_no_special,ground_truth_special_token_rate
$a$,all,0.041,33.68907861970817,45.28933524629342,38.637290901183405,17.54242043745245,18.941979522184297,479.6928327645051,60.49498425316676,67.5483503975287,51.19453924914675,14.34720229555236,30.614334470989764,42.89813486370157,20.69965870307167,58.0105212816834,5.76109215017064,80.72692491630798,3.11262798634812,87.2309899569584,0.5018907353569706,2.365413102815072,42.761242934164336,0.0,ro2v7j4b,87.20023095989934,29.34129490316066,PGD,20.784982935153586,4.1000000000000005,37.3373001115655,48.015303682448355,42.008368200344464,38.25513008364105,458.8737201365188,63.48156867744852,72.0705346978269,53.58361774744027,15.016738402678145,32.45733788395904,45.48063127690101,21.331058020477816,59.78000956480153,5.733788395904437,80.34433285509326,3.0341296928327646,85.0310856049737,45.4356034191698,262.7308364781006,5.834528933524629
$x \nabla x$,all,0.019,31.42987665600716,32.9029172644666,32.14953270978048,24.39765516158647,10.06825938566552,373.54948805460754,46.54699419816722,62.599544936819576,47.098976109215016,13.199426111908169,26.41638225255973,37.01578192252511,18.08873720136518,50.6934481109517,5.58361774744027,78.24007651841224,3.11945392491467,87.42228598756576,0.7351715636270101,3.343028567677381,32.461422121672925,0.0,ro2v7j4b,77.98567062581239,16.260751299787042,PGD,4.061433447098977,1.9,28.30935251798551,37.63749402199886,32.313693286309295,26.252409877329537,474.40273037542664,52.819961608042235,68.65756541457768,47.610921501706486,13.3428981348637,26.791808873720136,37.54184600669536,18.25938566552901,51.17168818747011,5.430034129692833,76.0879961740794,3.0,84.07460545193686,33.00595349726232,369.44487743922474,5.834528933524629
$a x \nabla x$,all,0.047,39.463141025640866,47.10664753706338,42.94746021315097,15.92551624911037,2.2184300341296903,425.9385665529011,64.19447162583761,78.00056882745832,54.26621160409556,15.2080344332855,32.96928327645051,46.19799139167862,21.87713310580205,61.31037780966045,6.10238907849829,85.50932568149211,3.28668941979522,92.1090387374462,0.2881939531974515,2.075488605737626,45.22299125683366,0.0,ro2v7j4b,88.70370160667882,20.852665010958802,PGD,10.375426621160408,4.7,39.90422984836376,47.824007651840994,43.506634761305065,38.94595840845333,427.64505119453923,64.88458214103031,78.9391353803504,54.26621160409556,15.208034433285508,33.24232081911263,46.58058345289335,21.89419795221843,61.358201817312285,5.969283276450512,83.6441893830703,3.146757679180887,88.18747010999522,45.23445558996813,251.51859754240527,5.834528933524629
$a$,all,0.044,36.03637741568762,45.48063127690078,40.2114164899928,17.58066552005068,18.60068259385665,450.34129692832767,60.16280387193175,67.83276450446687,51.70648464163823,14.49067431850789,31.46757679180887,44.0937350549976,20.631399317406142,57.81922525107605,5.75426621160409,80.6312769010043,3.10238907849829,86.94404591104734,0.4933099287111154,2.378647129347237,41.7734889135375,0.0,hezzzqa8,88.05037270206094,23.75856930096016,PGD,15.255972696245735,4.3999999999999995,38.44054580896671,47.15447154471522,42.35395188953937,37.56207431812501,437.7133105802048,62.61076901826069,70.87599544869208,54.26621160409556,15.208034433285508,32.49146757679181,45.52845528455284,20.938566552901026,58.68005738880918,5.665529010238908,79.38785270205642,3.037542662116041,85.12673362027738,44.07352250039524,268.5383252423592,5.834528933524629
$x \nabla x$,all,0.02,32.45033112582766,32.80726924916292,32.627824018524834,23.482630003342038,9.556313993174061,360.7508532423208,46.650173157998445,63.76564277526035,45.22184300341297,12.67336202773792,27.57679180887372,38.64179818268771,18.08873720136518,50.6934481109517,5.4914675767918,76.94882831181253,3.0426621160409497,85.2702056432329,0.7291902818897961,3.340983052733876,32.355002023325,0.0,hezzzqa8,78.45533754001043,14.57982675517303,PGD,5.972696245733788,2.0,29.86008836524289,38.785270205643045,33.74245891359194,26.52021000867204,463.481228668942,53.07427214392535,69.11262798567826,47.098976109215016,13.199426111908178,28.225255972696246,39.55045432807269,18.43003412969283,51.64992826398852,5.368600682593857,75.22716403634625,2.9334470989761092,82.20946915351507,33.6350930561681,368.1214141505794,5.834528933524629
$a x \nabla x$,all,0.053,42.08916083916065,46.05451936872288,43.98264443887053,15.49357750263729,2.90102389078498,390.44368600682594,62.24567786178435,76.10921501632929,58.36177474402731,16.355810616929688,34.26621160409556,48.01530368244859,22.13310580204778,62.027737924438064,5.9863481228668896,83.88330942132951,3.24914675767918,91.05691056910568,0.2877521359735395,2.1254712216846525,46.43667983384625,0.0,hezzzqa8,89.1514875802191,17.17412776636726,PGD,7.815699658703071,5.3,42.6022628372496,46.81970349115234,44.61152882155605,39.461418673438295,392.15017064846415,63.05079140580203,76.45051194465353,58.36177474402731,16.3558106169297,34.40273037542662,48.20659971305595,22.09897610921502,61.93208990913438,5.822525597269625,81.58775705404113,3.1177474402730376,87.37446197991392,46.387584103562006,254.37307091115895,5.834528933524629
$a$,all,0.036,31.56332453825847,45.76757532281183,37.3609213346719,17.24355996065079,16.89419795221843,517.4061433447099,61.254874012621755,70.30716723481628,49.48805460750853,13.86896221903395,29.86348122866894,41.84600669536107,20.170648464163822,56.52797704447633,5.76109215017064,80.72692491630798,3.1075085324232,87.08751793400286,0.5105139407840702,2.4185170166683645,40.73999390876578,0.0,vq9aoeq7,86.0031293821886,17.66464404552399,PGD,16.484641638225256,3.5999999999999996,33.377395902180986,48.302247728359404,39.47625561804301,35.81304721711335,516.3822525597269,64.41949925274297,73.86234357152955,50.170648464163826,14.060258249641318,31.43344709897611,44.04591104734577,20.563139931740615,57.62792922046868,5.6825938566552905,79.62697274031564,3.032423208191126,84.98326159732186,42.06618626878888,271.90655466614965,5.834528933524629
$x \nabla x$,all,0.018,30.228546787408227,33.52462936394054,31.791383219455838,24.44042981954152,9.556313993174061,395.73378839590447,47.39853623783934,65.01706484578548,44.36860068259385,12.43424198947871,26.518771331058023,37.15925394548063,18.071672354948802,50.64562410329986,5.587030716723549,78.28790052606408,3.0938566552901,86.70492587278814,0.7386486584917814,3.3630866429952158,30.495210277422117,0.0,vq9aoeq7,76.71627419473226,11.851330618140429,PGD,3.583617747440273,1.7999999999999998,27.197070572569814,39.072214251554094,32.07065750687609,26.059570212519525,512.6279863481229,53.046310912890085,70.25028441342617,44.53924914675768,12.48206599713056,26.757679180887372,37.49402199904352,18.310580204778155,51.31516021042564,5.440273037542663,76.23146819703491,2.984641638225256,83.6441893830703,30.71640635134382,371.6058089624779,5.834528933524629
$a x \nabla x$,all,0.057,41.92377495462775,44.18938307030108,43.02677531963984,15.075353915373299,3.92491467576791,376.1092150170649,61.90134902981816,76.35096700722237,52.55972696245734,14.72979435676709,32.62798634812286,45.71975131516021,21.31399317406143,59.732185557149684,6.04095563139931,84.64849354375896,3.24402730375426,90.91343854615016,0.293822684977962,2.1282340528537373,42.1817407436085,0.0,vq9aoeq7,87.10345822912804,12.94735062478608,PGD,7.986348122866895,5.7,41.925326135852266,44.571975131515806,43.20815948026058,37.92402499568384,379.35153583617745,62.26872340742988,76.69226393554659,52.55972696245734,14.729794356767098,32.93515358361775,46.15016738402678,21.27986348122867,59.636537541846,5.877133105802048,82.35294117647058,3.121160409556314,87.4701099952176,42.42272664189549,256.17460398659324,5.834528933524629
$a$,all,0.039,31.756756756756648,44.954567192730536,37.22035240497891,17.14313652920754,16.89419795221843,505.11945392491464,61.07383278422529,67.7758816830777,49.48805460750853,13.86896221903395,30.273037542662117,42.41989478718316,20.11945392491467,56.3845050215208,5.80204778156996,81.30081300813008,3.11604095563139,87.32663797226208,0.5019137493760336,2.4064783178628524,39.992187905707596,0.0,8zz7h4e8,84.555455924753,32.43615729504464,PGD,22.66211604095563,3.9,35.38514442916082,49.210903873744385,41.16823364624254,37.848237097436645,496.24573378839585,65.20761756219139,73.57792946459391,53.92491467576792,15.112386417981828,32.96928327645051,46.19799139167862,21.27986348122867,59.636537541846,5.764505119453925,80.77474892395983,3.013651877133106,84.4571975131516,44.97293997217593,263.8131298705,5.834528933524629
$x \nabla x$,all,0.02,35.2971311475408,32.95074127211844,34.08360128567406,25.40814335238736,11.60409556313993,333.10580204778154,47.8621527786664,64.46245733725571,45.733788395904426,12.81683405069344,27.44027303754266,38.45050215208034,18.48122866894198,51.79340028694405,5.53242320819112,77.52271640363463,3.06996587030716,86.03538976566236,0.7364730879091534,3.308511549629692,33.129015750387694,0.0,8zz7h4e8,76.6395052290781,18.71416353770583,PGD,1.3993174061433447,2.0,30.639466457434168,37.35054997608781,33.663793102953,26.99080344727538,434.98293515358364,52.56708427111663,68.35893060229492,46.075085324232084,12.91248206599713,27.44027303754266,38.45050215208035,18.447098976109217,51.69775227164036,5.3720136518771335,75.27498804399809,2.9505119453924915,82.68770923003348,33.067581821286375,367.75915498952355,5.834528933524629
$a x \nabla x$,all,0.055,41.32007233273037,43.71114299378267,42.48198930928407,14.814213009454349,3.0716723549488,377.47440273037546,61.081608474589544,75.12798634739637,55.80204778156996,15.638450502152079,33.48122866894198,46.91535150645624,21.97952218430034,61.597321855571494,6.06825938566552,85.0310856049737,3.25426621160409,91.2003825920612,0.2866440883882092,2.109178386368377,45.71397084319948,0.0,8zz7h4e8,86.61461436683867,24.421952495854278,PGD,9.24914675767918,5.5,41.58106297454202,44.524151123863966,43.00230946832255,38.80071400866488,382.0819112627986,61.64221515080931,76.06655290028844,55.80204778156996,15.638450502152079,33.822525597269625,47.39359158297465,22.03071672354949,61.74079387852702,5.8941979522184305,82.5920612147298,3.107508532423208,87.08751793400286,45.77640718066902,254.27128685861246,5.834528933524629
